CenBlock10,CenTract10,NTA10,PUMA10,CenUnits10
360810884001021,36081088400,QN57,4113,2
360810884001022,36081088400,QN57,4113,0
360810884002000,36081088400,QN57,4113,13
360810884002001,36081088400,QN57,4113,32
360810884002002,36081088400,QN57,4113,41
360810884002003,36081088400,QN57,4113,15
360810884002004,36081088400,QN57,4113,7
360810884002005,36081088400,QN57,4113,10
360810884002006,36081088400,QN57,4113,27
360810884002007,36081088400,QN57,4113,43
360810884002008,36081088400,QN57,4113,54
360810884002009,36081088400,QN57,4113,0
360810884003000,36081088400,QN57,4113,39
360810884003001,36081088400,QN57,4113,45
360810884003002,36081088400,QN57,4113,43
360810884003003,36081088400,QN57,4113,25
360810884003004,36081088400,QN57,4113,0
360810884003005,36081088400,QN57,4113,18
360810884003006,36081088400,QN57,4113,19
360810884003007,36081088400,QN57,4113,30
360810884003008,36081088400,QN57,4113,47
360810884003009,36081088400,QN57,4113,38
360810884003010,36081088400,QN57,4113,41
360810884003011,36081088400,QN57,4113,35
360810884003012,36081088400,QN57,4113,39
360810884004000,36081088400,QN57,4113,0
360810884004001,36081088400,QN57,4113,15
360810884004002,36081088400,QN57,4113,37
360810884004003,36081088400,QN57,4113,35
360810884004004,36081088400,QN57,4113,34
360810884004005,36081088400,QN57,4113,34
360810884004006,36081088400,QN57,4113,14
360810884004007,36081088400,QN57,4113,0
360810884004008,36081088400,QN57,4113,22
360810884004009,36081088400,QN57,4113,33
360810884004010,36081088400,QN57,4113,44
360810884004011,36081088400,QN57,4113,37
360810884004012,36081088400,QN57,4113,38
360810884004013,36081088400,QN57,4113,20
360810884005000,36081088400,QN57,4113,0
360810884005001,36081088400,QN57,4113,37
360810884005002,36081088400,QN57,4113,14
360810884005003,36081088400,QN57,4113,15
360810884005004,36081088400,QN57,4113,0
360810884005005,36081088400,QN57,4113,24
360810884005006,36081088400,QN57,4113,37
360810884005007,36081088400,QN57,4113,37
360810884005008,36081088400,QN57,4113,31
360810884005009,36081088400,QN57,4113,48
360810884005010,36081088400,QN57,4113,56
360810884005011,36081088400,QN57,4113,51
360810884005012,36081088400,QN57,4113,65
360810884005013,36081088400,QN57,4113,34
360810884006000,36081088400,QN57,4113,46
360810884006001,36081088400,QN57,4113,31
360810884006002,36081088400,QN57,4113,24
360810884006003,36081088400,QN57,4113,39
360810884006004,36081088400,QN57,4113,37
360810884006005,36081088400,QN57,4113,43
360810884006006,36081088400,QN57,4113,55
360810884006007,36081088400,QN57,4113,29
360810884006008,36081088400,QN57,4113,37
360810884006009,36081088400,QN57,4113,20
360810884006010,36081088400,QN57,4113,36
360810884006011,36081088400,QN57,4113,34
360810884006012,36081088400,QN57,4113,52
360810884006013,36081088400,QN57,4113,34
360810884006014,36081088400,QN57,4113,4
360810884006015,36081088400,QN57,4113,16
360810884007000,36081088400,QN57,4113,37
360810884007001,36081088400,QN57,4113,42
360810884007002,36081088400,QN57,4113,37
360810884007003,36081088400,QN57,4113,32
360810884007004,36081088400,QN57,4113,36
360810884007005,36081088400,QN57,4113,20
360810884007006,36081088400,QN57,4113,5
360810884007007,36081088400,QN57,4113,7
360810884007008,36081088400,QN57,4113,0
360810884008000,36081088400,QN57,4113,20
360810884008001,36081088400,QN57,4113,51
360810884008002,36081088400,QN57,4113,40
360810884008003,36081088400,QN57,4113,49
360810884008004,36081088400,QN57,4113,39
360810884008005,36081088400,QN57,4113,47
360810884008006,36081088400,QN57,4113,8
360810884008007,36081088400,QN57,4113,42
360810884008008,36081088400,QN57,4113,0
360810884008009,36081088400,QN57,4113,41
360810884008010,36081088400,QN57,4113,25
360810889011000,36081088901,QN22,4103,64
360810889011001,36081088901,QN22,4103,0
360810889011002,36081088901,QN22,4103,23
360810889011003,36081088901,QN22,4103,0
360810889011004,36081088901,QN22,4103,0
360810889011005,36081088901,QN22,4103,65
360810889011006,36081088901,QN22,4103,66
360810889011007,36081088901,QN22,4103,24
360810889011008,36081088901,QN22,4103,41
360810889011009,36081088901,QN22,4103,13
360810889011010,36081088901,QN22,4103,86
360810889011011,36081088901,QN22,4103,42
360810889012000,36081088901,QN22,4103,506
360810889012001,36081088901,QN22,4103,0
360810889012002,36081088901,QN22,4103,0
360810889012003,36081088901,QN22,4103,254
360810889013000,36081088901,QN22,4103,417
360810889013001,36081088901,QN22,4103,168
360810889013002,36081088901,QN22,4103,0
360810889013003,36081088901,QN22,4103,0
360810889013004,36081088901,QN22,4103,235
360810889014000,36081088901,QN22,4103,182
360810889014001,36081088901,QN22,4103,246
360810889014002,36081088901,QN22,4103,0
360810889014003,36081088901,QN22,4103,164
360810889015000,36081088901,QN22,4103,272
360810889015001,36081088901,QN22,4103,238
360810889015002,36081088901,QN22,4103,136
360810889016000,36081088901,QN22,4103,0
360810889016001,36081088901,QN22,4103,66
360810889016002,36081088901,QN22,4103,495
360810889016003,36081088901,QN22,4103,137
360810889017000,36081088901,QN22,4103,165
360810889017001,36081088901,QN22,4103,125
360810889017002,36081088901,QN22,4103,255
360810892001000,36081089200,QN57,4113,26
360810892001001,36081089200,QN57,4113,22
360810892001002,36081089200,QN57,4113,0
360810892001003,36081089200,QN57,4113,0
360810892001004,36081089200,QN57,4113,18
360810892001005,36081089200,QN57,4113,18
360810892001006,36081089200,QN57,4113,21
360810892001007,36081089200,QN57,4113,24
360810892001008,36081089200,QN57,4113,24
360810892001009,36081089200,QN57,4113,24
360810892001010,36081089200,QN57,4113,24
360810892001011,36081089200,QN57,4113,21
360810892001012,36081089200,QN57,4113,23
360810892001013,36081089200,QN57,4113,24
360810892002000,36081089200,QN57,4113,0
360810892002001,36081089200,QN57,4113,25
360810892002002,36081089200,QN57,4113,16
360810892002003,36081089200,QN57,4113,7
360810892002004,36081089200,QN57,4113,0
360810892002005,36081089200,QN57,4113,27
360810892002006,36081089200,QN57,4113,29
360810892002007,36081089200,QN57,4113,27
360810892002008,36081089200,QN57,4113,37
360810892002009,36081089200,QN57,4113,33
360810892002010,36081089200,QN57,4113,27
360810892002011,36081089200,QN57,4113,27
360810892002012,36081089200,QN57,4113,0
360810892002013,36081089200,QN57,4113,0
360810892002014,36081089200,QN57,4113,20
360810892002015,36081089200,QN57,4113,38
360810892002016,36081089200,QN57,4113,30
360810892002017,36081089200,QN57,4113,27
360810892002018,36081089200,QN57,4113,35
360810892002019,36081089200,QN57,4113,0
360810892002020,36081089200,QN57,4113,0
360810892002021,36081089200,QN57,4113,0
360810892002022,36081089200,QN57,4113,0
360810892002023,36081089200,QN57,4113,0
360810892002024,36081089200,QN57,4113,0
360810892002025,36081089200,QN57,4113,0
360810892002026,36081089200,QN57,4113,0
360810892003000,36081089200,QN57,4113,0
360810892003001,36081089200,QN57,4113,0
360810892003002,36081089200,QN57,4113,29
360810892003003,36081089200,QN57,4113,9
360810892003004,36081089200,QN57,4113,1
360810892003005,36081089200,QN57,4113,23
360810892003006,36081089200,QN57,4113,24
360810892003007,36081089200,QN57,4113,0
360810892003008,36081089200,QN57,4113,11
360810892003009,36081089200,QN57,4113,23
360810892003010,36081089200,QN57,4113,28
360810892003011,36081089200,QN57,4113,27
360810892003012,36081089200,QN57,4113,21
360810892003013,36081089200,QN57,4113,23
360810892003014,36081089200,QN57,4113,29
360810892003015,36081089200,QN57,4113,26
360810892003016,36081089200,QN57,4113,22
360810892003017,36081089200,QN57,4113,23
360810892003018,36081089200,QN57,4113,25
360810892003019,36081089200,QN57,4113,27
360810892003020,36081089200,QN57,4113,22
360810892003021,36081089200,QN57,4113,12
360810892003022,36081089200,QN57,4113,0
360810892003023,36081089200,QN57,4113,23
360810892004000,36081089200,QN57,4113,26
360810892004001,36081089200,QN57,4113,25
360810892004002,36081089200,QN57,4113,24
360810892004003,36081089200,QN57,4113,24
360810892004004,36081089200,QN57,4113,24
360810892004005,36081089200,QN57,4113,28
360810892004006,36081089200,QN57,4113,32
360810892004007,36081089200,QN57,4113,29
360810892004008,36081089200,QN57,4113,29
360810892004009,36081089200,QN57,4113,30
360810892004010,36081089200,QN57,4113,27
360810892004011,36081089200,QN57,4113,31
360810892004012,36081089200,QN57,4113,32
360810892004013,36081089200,QN57,4113,31
360810892005000,36081089200,QN57,4113,9
360810892005001,36081089200,QN57,4113,29
360810892005002,36081089200,QN57,4113,26
360810892005003,36081089200,QN57,4113,29
360810892005004,36081089200,QN57,4113,0
360810892005005,36081089200,QN57,4113,29
360810892005006,36081089200,QN57,4113,31
360810892005007,36081089200,QN57,4113,36
360810892005008,36081089200,QN57,4113,36
360810892005009,36081089200,QN57,4113,30
360810892005010,36081089200,QN57,4113,30
360810892005011,36081089200,QN57,4113,0
360810892005012,36081089200,QN57,4113,0
360810892005013,36081089200,QN57,4113,0
360810892005014,36081089200,QN57,4113,8
360810892005015,36081089200,QN57,4113,24
360810892005016,36081089200,QN57,4113,33
360810892005017,36081089200,QN57,4113,30
360810892005018,36081089200,QN57,4113,31
360810892005019,36081089200,QN57,4113,26
360810892006000,36081089200,QN57,4113,26
360810892006001,36081089200,QN57,4113,25
360810892006002,36081089200,QN57,4113,24
360810892006003,36081089200,QN57,4113,21
360810892006004,36081089200,QN57,4113,36
360810892006005,36081089200,QN57,4113,36
360810892006006,36081089200,QN57,4113,41
360810892006007,36081089200,QN57,4113,35
360810892007000,36081089200,QN57,4113,0
360810892007001,36081089200,QN57,4113,0
360810892007002,36081089200,QN57,4113,25
360810892007003,36081089200,QN57,4113,21
360810892007004,36081089200,QN57,4113,25
360810892007005,36081089200,QN57,4113,26
360810892007006,36081089200,QN57,4113,25
360810892007007,36081089200,QN57,4113,39
360810892007008,36081089200,QN57,4113,39
360810892007009,36081089200,QN57,4113,38
360810892007010,36081089200,QN57,4113,33
360810892007011,36081089200,QN57,4113,32
360810892007012,36081089200,QN57,4113,3
360810892007013,36081089200,QN57,4113,0
360810892008000,36081089200,QN57,4113,0
360810892008001,36081089200,QN57,4113,13
360810892008002,36081089200,QN57,4113,25
360810892008003,36081089200,QN57,4113,25
360810892008004,36081089200,QN57,4113,33
360810892008005,36081089200,QN57,4113,27
360810892008006,36081089200,QN57,4113,28
360810892008007,36081089200,QN57,4113,23
360810892008008,36081089200,QN57,4113,31
360810892008009,36081089200,QN57,4113,29
360810892008010,36081089200,QN57,4113,16
360810907000001,36081090700,QN23,4103,0
360810907001000,36081090700,QN23,4103,0
360810907001001,36081090700,QN23,4103,0
360810907001002,36081090700,QN23,4103,39
360810907001003,36081090700,QN23,4103,83
360810907001004,36081090700,QN23,4103,53
360810907001005,36081090700,QN23,4103,44
360810907001006,36081090700,QN23,4103,46
360810907001007,36081090700,QN23,4103,36
360810907001008,36081090700,QN23,4103,33
360810907001009,36081090700,QN23,4103,22
360810907001010,36081090700,QN23,4103,11
360810907001011,36081090700,QN23,4103,0
360810907001012,36081090700,QN23,4103,0
360810907001013,36081090700,QN23,4103,0
360810907001014,36081090700,QN23,4103,10
360810907001015,36081090700,QN23,4103,36
360810907001016,36081090700,QN23,4103,47
360810907001017,36081090700,QN23,4103,0
360810907001018,36081090700,QN23,4103,0
360810907001019,36081090700,QN23,4103,0
360810907001020,36081090700,QN23,4103,0
360810907001021,36081090700,QN23,4103,0
360810907001022,36081090700,QN23,4103,0
360810907001023,36081090700,QN23,4103,0
360810907001024,36081090700,QN23,4103,0
360810907001025,36081090700,QN23,4103,14
360810907001026,36081090700,QN23,4103,1
360810907001027,36081090700,QN23,4103,0
360810907001028,36081090700,QN23,4103,0
360810907001029,36081090700,QN23,4103,0
360810907001030,36081090700,QN23,4103,0
360810907001031,36081090700,QN23,4103,0
360810907001032,36081090700,QN23,4103,0
360810907001033,36081090700,QN23,4103,0
360810907001034,36081090700,QN23,4103,0
360810907001035,36081090700,QN23,4103,0
360810907001036,36081090700,QN23,4103,0
360810907001037,36081090700,QN23,4103,0
360810907001038,36081090700,QN23,4103,0
360810907001039,36081090700,QN23,4103,0
360810907001040,36081090700,QN23,4103,0
360810907001041,36081090700,QN23,4103,0
360810907001042,36081090700,QN23,4103,0
360810907001043,36081090700,QN23,4103,0
360810907001044,36081090700,QN23,4103,0
360810907001045,36081090700,QN23,4103,0
360810916010001,36081091601,QN10,4114,0
360810916010002,36081091601,QN10,4114,0
360810916010003,36081091601,QN10,4114,0
360810916010004,36081091601,QN10,4114,0
360810916010005,36081091601,QN10,4114,0
360810916011000,36081091601,QN10,4114,0
360810916011001,36081091601,QN10,4114,0
360810916011002,36081091601,QN10,4114,0
360810916011003,36081091601,QN10,4114,18
360810916011004,36081091601,QN10,4114,18
360810916011005,36081091601,QN10,4114,9
360810916011006,36081091601,QN10,4114,18
360810916011007,36081091601,QN10,4114,18
360810916011008,36081091601,QN10,4114,18
360810916011009,36081091601,QN10,4114,0
360810916011010,36081091601,QN10,4114,18
360810916011011,36081091601,QN10,4114,0
360810916011012,36081091601,QN10,4114,18
360810916011013,36081091601,QN10,4114,0
360810916011014,36081091601,QN10,4114,6
360810916011015,36081091601,QN10,4114,12
360810916011016,36081091601,QN10,4114,0
360810916011017,36081091601,QN10,4114,36
360810916011018,36081091601,QN10,4114,10
360810916011019,36081091601,QN10,4114,14
360810916011020,36081091601,QN10,4114,0
360810916011021,36081091601,QN10,4114,19
360810916011022,36081091601,QN10,4114,0
360810916011023,36081091601,QN10,4114,7
360810916011024,36081091601,QN10,4114,26
360810916011025,36081091601,QN10,4114,16
360810916011026,36081091601,QN10,4114,3
360810916011027,36081091601,QN10,4114,2
360810916011028,36081091601,QN10,4114,9
360810916011029,36081091601,QN10,4114,6
360810916011030,36081091601,QN10,4114,0
360810916011031,36081091601,QN10,4114,0
360810916011032,36081091601,QN10,4114,16
360810916011033,36081091601,QN10,4114,4
360810916011034,36081091601,QN10,4114,1
360810916011035,36081091601,QN10,4114,2
360810916011036,36081091601,QN10,4114,0
360810916011037,36081091601,QN10,4114,4
360810916011038,36081091601,QN10,4114,29
360810916011039,36081091601,QN10,4114,24
360810916011040,36081091601,QN10,4114,23
360810916011041,36081091601,QN10,4114,24
360810916011042,36081091601,QN10,4114,21
360810916011043,36081091601,QN10,4114,26
360810916011044,36081091601,QN10,4114,25
360810916011045,36081091601,QN10,4114,24
360810916011046,36081091601,QN10,4114,25
360810916011047,36081091601,QN10,4114,0
360810916012000,36081091601,QN10,4114,3
360810916012001,36081091601,QN10,4114,9
360810916012002,36081091601,QN10,4114,11
360810916012003,36081091601,QN10,4114,13
360810916012004,36081091601,QN10,4114,15
360810916012005,36081091601,QN10,4114,19
360810916012006,36081091601,QN10,4114,11
360810916012007,36081091601,QN10,4114,12
360810916012008,36081091601,QN10,4114,27
360810916012009,36081091601,QN10,4114,31
360810916012010,36081091601,QN10,4114,29
360810916012011,36081091601,QN10,4114,34
360810916012012,36081091601,QN10,4114,41
360810916012013,36081091601,QN10,4114,42
360810916012014,36081091601,QN10,4114,45
360810916012015,36081091601,QN10,4114,17
360810916012016,36081091601,QN10,4114,14
360810916012017,36081091601,QN10,4114,14
360810916012018,36081091601,QN10,4114,16
360810916012019,36081091601,QN10,4114,16
360810916012020,36081091601,QN10,4114,16
360810916012021,36081091601,QN10,4114,8
